時間[s] 推定速度[km/h] 実速度[km/h]
344.1381 2.30538439277214 1008
344.1508 2.30538439277214 1008
344.1629 2.30257460272614 1004.4
344.1776 2.30257460272614 1004.4
344.1903 2.30257460272614 1004.4
344.2023 2.30257460272614 1004.4
344.2148 2.30257460272614 1004.4
344.2274 2.30257460272614 1004.4
344.2404 2.30257460272614 1004.4
344.2527 2.30257460272614 1004.4
344.2645 2.29195231205513 1000.8
344.2775 2.29195231205513 1000.8
344.29 2.29195231205513 1000.8
344.3019 2.29195231205513 1000.8
344.314 2.29926563964169 1000.8
344.3265 2.29926563964169 1000.8
344.3391 2.29926563964169 1000.8
344.3508 2.29926563964169 1000.8
344.3624 2.2916178462874 997.2
344.383 2.2916178462874 997.2
344.3948 2.2916178462874 997.2
344.4079 2.29596770283115 997.2
344.4206 2.29596770283115 997.2
344.4327 2.29596770283115 997.2
344.4447 2.29596770283115 997.2
344.4567 2.2877596504442 997.2
344.4694 2.2877596504442 997.2
344.4819 2.2877596504442 997.2
344.494 2.2877596504442 997.2
344.5065 2.29466626191434 997.2
344.5189 2.29466626191434 997.2
344.5319 2.29466626191434 997.2
344.544 2.29466626191434 997.2
344.5576 2.29651999170133 997.2
344.5703 2.29651999170133 997.2
344.582 2.29651999170133 997.2
344.594 2.29651999170133 997.2
344.6068 2.28965111494519 990
344.6185 2.28965111494519 990
344.6302 2.28965111494519 990
344.6421 2.28965111494519 990
344.657 2.29092582957956 990
344.6697 2.29092582957956 990
344.6815 2.29092582957956 990
344.6935 2.29092582957956 990
344.7054 2.29144014582956 990
344.7179 2.29144014582956 990
344.7298 2.29144014582956 990
344.7425 2.29144014582956 990
344.7573 2.27928643462557 990
344.7687 2.27928643462557 990
344.7807 2.27928643462557 990
344.7929 2.27928643462557 990
344.805 2.27928643462557 990
344.8166 2.27928643462557 990
344.8283 2.27928643462557 990
344.8411 2.27928643462557 990
344.8536 2.28209622467157 986.4
344.8657 2.28209622467157 986.4
344.8863 2.28209622467157 986.4
344.8994 2.28378997216612 986.4
344.9109 2.28378997216612 986.4
344.9229 2.28378997216612 986.4
344.9356 2.28378997216612 986.4
344.9478 2.28064571635238 986.4
344.9596 2.28064571635238 986.4
344.9724 2.28064571635238 986.4
344.9846 2.28064571635238 986.4
344.9961 2.28685402766138 979.2
345.0083 2.28685402766138 979.2
345.0204 2.28685402766138 979.2
345.032 2.28685402766138 979.2
345.0441 2.29828636730045 979.2
345.0562 2.29828636730045 979.2
345.0699 2.29828636730045 979.2
345.0821 2.29828636730045 979.2
345.0944 2.30819594827164 979.2
345.1063 2.30819594827164 979.2
345.1184 2.30819594827164 979.2
345.1305 2.30819594827164 979.2
345.1424 2.32165300652437 979.2
345.1549 2.32165300652437 979.2
345.167 2.32165300652437 979.2
345.1791 2.32165300652437 979.2
345.1911 2.31889964717212 975.6
345.203 2.31889964717212 975.6
345.2147 2.31889964717212 975.6
345.2263 2.31889964717212 975.6
345.2386 2.33442136293127 975.6
345.2506 2.33442136293127 975.6
345.2624 2.33442136293127 975.6
345.2743 2.33442136293127 975.6
345.2862 2.33289677543074 975.6
345.2986 2.33289677543074 975.6
345.3106 2.33289677543074 975.6
345.3222 2.33289677543074 975.6
345.3343 2.34934127232028 972
345.3463 2.34934127232028 972
345.3583 2.34934127232028 972
345.3706 2.34934127232028 972
345.3903 2.35853996699369 972
345.4027 2.35853996699369 972
345.4143 2.35853996699369 972
345.4265 2.3729473088794 968.4
345.4393 2.3729473088794 968.4
345.4524 2.3729473088794 968.4
345.4639 2.3729473088794 968.4
345.4759 2.38471124421393 968.4
345.4885 2.38471124421393 968.4
345.5017 2.38471124421393 968.4
345.5139 2.38471124421393 968.4
345.5258 2.39698450471234 968.4
345.5386 2.39698450471234 968.4
345.5506 2.39698450471234 968.4
345.5635 2.39698450471234 968.4
345.5757 2.40418092063069 968.4
345.5883 2.40418092063069 968.4
345.5999 2.40418092063069 968.4
345.6118 2.40418092063069 968.4
345.6248 2.3881842238289 968.4
345.6369 2.3881842238289 968.4
345.6489 2.3881842238289 968.4
345.6602 2.3881842238289 968.4
345.6781 2.39719795867414 968.4
345.6906 2.39719795867414 968.4
345.7031 2.39719795867414 968.4
345.7151 2.39719795867414 968.4
345.7271 2.38902619888751 968.4
345.7403 2.38902619888751 968.4
345.7546 2.38902619888751 968.4
345.7668 2.38902619888751 968.4
345.7796 2.39020201513751 972
345.7913 2.39020201513751 972
345.803 2.39020201513751 972
345.8161 2.39020201513751 972
345.8283 2.39255726263205 972
345.8407 2.39255726263205 972
345.853 2.39255726263205 972
345.865 2.39255726263205 972
345.8772 2.38771925932377 968.4
345.8983 2.38771925932377 968.4
345.9106 2.38771925932377 968.4
345.9232 2.38925932582151 968.4
345.9356 2.38925932582151 968.4
345.9478 2.38925932582151 968.4
345.9597 2.38925932582151 968.4
345.9726 2.39336731160011 968.4
345.986 2.39336731160011 968.4
345.9972 2.39336731160011 968.4
346.0097 2.39336731160011 968.4
346.0218 2.3887002971185 972
346.0335 2.3887002971185 972
346.0455 2.3887002971185 972
346.0575 2.3887002971185 972
346.0697 2.3967623382145 972
346.0812 2.3967623382145 972
346.0944 2.3967623382145 972
346.107 2.3967623382145 972
346.1191 2.39070351042641 986.4
346.1312 2.39070351042641 986.4
346.1432 2.39070351042641 986.4
346.1557 2.39070351042641 986.4
346.1682 2.40188780603198 986.4
346.1804 2.40188780603198 986.4
346.1944 2.40188780603198 986.4
346.2064 2.40188780603198 986.4
346.2184 2.41809126563763 990
346.2304 2.41809126563763 990
346.2422 2.41809126563763 990
346.2558 2.41809126563763 990
346.2683 2.4301789504425 990
346.2803 2.4301789504425 990
346.292 2.4301789504425 990
346.3042 2.4301789504425 990
346.3162 2.44671107307434 990
346.3285 2.44671107307434 990
346.3404 2.44671107307434 990
346.3531 2.44671107307434 990
346.3652 2.44673607881172 990
346.3771 2.44673607881172 990
346.3979 2.44673607881172 990
346.4099 2.46148068473131 1004.4
346.4229 2.46148068473131 1004.4
346.4349 2.46148068473131 1004.4
346.4465 2.46148068473131 1004.4
346.4586 2.4630349228788 1004.4
346.4709 2.4630349228788 1004.4
346.483 2.4630349228788 1004.4
346.4947 2.4630349228788 1004.4
346.5075 2.47612171543567 1018.8
346.5199 2.47612171543567 1018.8
346.5319 2.47612171543567 1018.8
346.5442 2.47612171543567 1018.8
346.5569 2.49173944316987 1018.8
346.5688 2.49173944316987 1018.8
346.5804 2.49173944316987 1018.8
346.5934 2.49173944316987 1018.8
346.6054 2.52641819804107 1018.8
346.6174 2.52641819804107 1018.8
346.6295 2.52641819804107 1018.8
346.6411 2.52641819804107 1018.8
346.6536 2.53885556943551 1036.8
346.6659 2.53885556943551 1036.8
346.6778 2.53885556943551 1036.8
346.6899 2.53885556943551 1036.8
346.7018 2.53758265183653 1036.8
346.7133 2.53758265183653 1036.8
346.7254 2.53758265183653 1036.8
346.7373 2.53758265183653 1036.8
346.7501 2.54571032374649 1036.8
346.7624 2.54571032374649 1036.8
346.7743 2.54571032374649 1036.8
346.7863 2.54571032374649 1036.8
346.7985 2.55708590315871 1051.2
346.8106 2.55708590315871 1051.2
346.8231 2.55708590315871 1051.2
346.836 2.55708590315871 1051.2
346.8483 2.56259913956229 1051.2
346.8602 2.56259913956229 1051.2
346.8727 2.56259913956229 1051.2
346.8852 2.56259913956229 1051.2
346.9058 2.56789321634958 1076.4
346.9182 2.56789321634958 1076.4
346.9302 2.56789321634958 1076.4
346.9424 2.57377906865809 1076.4
346.9539 2.57377906865809 1076.4
346.9657 2.57377906865809 1076.4
346.9784 2.57377906865809 1076.4
346.9906 2.57680861469508 1094.4
347.0029 2.57680861469508 1094.4
347.0149 2.57680861469508 1094.4
347.0274 2.57680861469508 1094.4
347.0399 2.58403331865595 1094.4
347.0521 2.58403331865595 1094.4
347.0641 2.58403331865595 1094.4
347.0768 2.58403331865595 1094.4
347.0897 2.58530803329032 1141.2
347.102 2.58530803329032 1141.2
347.1142 2.58530803329032 1141.2
347.1302 2.58530803329032 1141.2
347.1418 2.57520005886932 1141.2
347.1538 2.57520005886932 1141.2
347.1663 2.57520005886932 1141.2
347.1782 2.57520005886932 1141.2
347.1904 2.57586155886932 1141.2
347.2021 2.57586155886932 1141.2
347.2142 2.57586155886932 1141.2
347.2263 2.57586155886932 1141.2
347.2389 2.56523926819831 1159.2
347.2513 2.56523926819831 1159.2
347.2632 2.56523926819831 1159.2
347.2753 2.56523926819831 1159.2
347.2882 2.56804905824432 1159.2
347.3003 2.56804905824432 1159.2
347.3127 2.56804905824432 1159.2
347.3243 2.56804905824432 1159.2
347.3365 2.56974280573886 1209.6
347.3495 2.56974280573886 1209.6
347.3618 2.56974280573886 1209.6
347.3739 2.56974280573886 1209.6
347.3867 2.57552709310158 1209.6
347.4075 2.57552709310158 1209.6
347.4199 2.57552709310158 1209.6
347.4317 2.57706715959932 1238.4
347.4447 2.57706715959932 1238.4
347.4571 2.57706715959932 1238.4
347.4691 2.57706715959932 1238.4
347.4812 2.57948139788338 1238.4
347.4935 2.57948139788338 1238.4
347.5059 2.57948139788338 1238.4
347.5178 2.57948139788338 1238.4
347.5296 2.5751488491695 1296
347.5423 2.5751488491695 1296
347.5547 2.5751488491695 1296
347.567 2.5751488491695 1296
347.579 2.57700257895649 1296
347.5911 2.57700257895649 1296
347.6038 2.57700257895649 1296
347.6152 2.57700257895649 1296
347.6278 2.58075599287135 1296
347.6401 2.58075599287135 1296
347.652 2.58075599287135 1296
347.6638 2.58075599287135 1296
347.6757 2.58203070750573 1332
347.6875 2.58203070750573 1332
347.6997 2.58203070750573 1332
347.7114 2.58203070750573 1332
347.7244 2.58085127626118 1332
347.7366 2.58085127626118 1332
347.748 2.58085127626118 1332
347.7596 2.58085127626118 1332
347.7724 2.57684453144992 1386
347.785 2.57684453144992 1386
347.7969 2.57684453144992 1386
347.8089 2.57684453144992 1386
347.8215 2.57232996763546 1386
347.8332 2.57232996763546 1386
347.8453 2.57232996763546 1386
347.8572 2.57232996763546 1386
347.8737 2.56837566285366 1418.4
347.8862 2.56837566285366 1418.4
347.9107 2.56837566285366 1418.4
347.9226 2.54173606435492 1418.4
347.9346 2.54173606435492 1418.4
347.9472 2.54173606435492 1418.4
347.96 2.54173606435492 1418.4
347.9724 2.53392705837853 1418.4
347.9846 2.53392705837853 1418.4
347.996 2.53392705837853 1418.4
348.0087 2.53392705837853 1418.4
348.0209 2.52492139341368 1461.6
348.0324 2.52492139341368 1461.6
348.0441 2.52492139341368 1461.6
348.0586 2.52492139341368 1461.6
348.0708 2.51519654786886 1461.6
348.083 2.51519654786886 1461.6
348.0955 2.51519654786886 1461.6
348.1079 2.51519654786886 1461.6
348.1204 2.49882969120203 1479.6
348.1326 2.49882969120203 1479.6
348.145 2.49882969120203 1479.6
348.1578 2.49882969120203 1479.6
348.17 2.48249204293084 1479.6
348.1813 2.48249204293084 1479.6
348.1935 2.48249204293084 1479.6
348.206 2.48249204293084 1479.6
348.2177 2.44649127305065 1479.6
348.2295 2.44649127305065 1479.6
348.2418 2.44649127305065 1479.6
348.2538 2.44649127305065 1479.6
348.2659 2.41834479567916 1526.4
348.2775 2.41834479567916 1526.4
348.2903 2.41834479567916 1526.4
348.3023 2.41834479567916 1526.4
348.3146 2.3919798837308 1526.4
348.3263 2.3919798837308 1526.4
348.3385 2.3919798837308 1526.4
348.3508 2.3919798837308 1526.4
348.3626 2.36252082101652 1526.4
348.3747 2.36252082101652 1526.4
348.3871 2.36252082101652 1526.4
348.3985 2.36252082101652 1526.4
348.4191 2.32896158340629 1551.6
348.4349 2.32896158340629 1551.6
348.447 2.32896158340629 1551.6
348.4592 2.30776428030788 1551.6
348.4723 2.30776428030788 1551.6
348.485 2.30776428030788 1551.6
348.4969 2.30776428030788 1551.6
348.5089 2.29224669223641 1602
348.5218 2.29224669223641 1602
348.5339 2.29224669223641 1602
348.5464 2.29224669223641 1602
348.5587 2.26823579570693 1602
348.571 2.26823579570693 1602
348.583 2.26823579570693 1602
348.5945 2.26823579570693 1602
348.6065 2.25983983854786 1630.8
348.6181 2.25983983854786 1630.8
348.6302 2.25983983854786 1630.8
348.6422 2.25983983854786 1630.8
348.6548 2.25318646916026 1630.8
348.6666 2.25318646916026 1630.8
348.6783 2.25318646916026 1630.8
348.6901 2.25318646916026 1630.8
348.7035 2.25022162202589 1630.8
348.715 2.25022162202589 1630.8
348.7269 2.25022162202589 1630.8
348.7389 2.25022162202589 1630.8
348.7507 2.24838430577589 1674
348.7628 2.24838430577589 1674
348.7749 2.24838430577589 1674
348.7874 2.24838430577589 1674
348.7997 2.24772280577589 1674
348.8116 2.24772280577589 1674
348.8239 2.24772280577589 1674
348.8359 2.24772280577589 1674
348.8485 2.27458696720991 1695.6
348.8606 2.27458696720991 1695.6
348.873 2.27458696720991 1695.6
348.8859 2.27458696720991 1695.6
348.8979 2.26396467653891 1695.6
348.9102 2.26396467653891 1695.6
348.9311 2.26396467653891 1695.6
348.9438 2.26396467653891 1724.4
348.9567 2.26396467653891 1724.4
348.9682 2.26396467653891 1724.4
348.9807 2.26396467653891 1724.4
348.9932 2.26396467653891 1724.4
349.0052 2.26396467653891 1724.4
349.0171 2.26396467653891 1724.4
349.0288 2.26396467653891 1724.4
349.0415 2.27458696720991 1738.8
349.0533 2.27458696720991 1738.8
349.0648 2.27458696720991 1738.8
349.0775 2.27458696720991 1738.8
349.0901 2.28520925788092 1738.8
349.1035 2.28520925788092 1738.8
349.1151 2.28520925788092 1738.8
349.1274 2.28520925788092 1738.8
349.14 2.28801904792692 1738.8
349.153 2.28801904792692 1738.8
349.1649 2.28801904792692 1738.8
349.1769 2.28801904792692 1738.8
349.1892 2.28801904792692 1782
349.2011 2.28801904792692 1782
349.2128 2.28801904792692 1782
349.2248 2.28801904792692 1782
349.2369 2.26677446658491 1782
349.2494 2.26677446658491 1782
349.2622 2.26677446658491 1782
349.2744 2.26677446658491 1782
349.2861 2.26677446658491 1796.4
349.2979 2.26677446658491 1796.4
349.3103 2.26677446658491 1796.4
349.3228 2.26677446658491 1796.4
349.3344 2.26958425663092 1796.4
349.346 2.26958425663092 1796.4
349.359 2.26958425663092 1796.4
349.3712 2.26958425663092 1796.4
349.3831 2.25003342278345 1796.4
349.3951 2.25003342278345 1796.4
349.4075 2.25003342278345 1796.4
349.4201 2.25003342278345 1796.4
349.4404 2.25300792010017 1796.4
349.4526 2.25300792010017 1796.4
349.4656 2.25300792010017 1796.4
349.4779 2.26798006731492 1796.4
349.4904 2.26798006731492 1796.4
349.5031 2.26798006731492 1796.4
349.5154 2.26798006731492 1796.4
349.5273 2.27039430559898 1796.4
349.5392 2.27039430559898 1796.4
349.5515 2.27039430559898 1796.4
349.5638 2.27039430559898 1796.4
349.5765 2.27168133697711 1807.2
349.5889 2.27168133697711 1807.2
349.6006 2.27168133697711 1807.2
349.6128 2.27168133697711 1807.2
349.6253 2.2735350667641 1807.2
349.6379 2.2735350667641 1807.2
349.6494 2.2735350667641 1807.2
349.6614 2.2735350667641 1807.2
349.6738 2.27447869063295 1807.2
349.6862 2.27447869063295 1807.2
349.6986 2.27447869063295 1807.2
349.7107 2.27447869063295 1807.2
349.7232 2.26513111459632 1832.4
349.7358 2.26513111459632 1832.4
349.7477 2.26513111459632 1832.4
349.7607 2.26513111459632 1832.4
349.7728 2.26002585075431 1832.4
349.7849 2.26002585075431 1832.4
349.797 2.26002585075431 1832.4
349.8098 2.26002585075431 1832.4
349.8223 2.25287485012931 1832.4
349.8341 2.25287485012931 1832.4
349.8459 2.25287485012931 1832.4
349.8582 2.25287485012931 1832.4
349.8702 2.25287485012931 1832.4
349.8819 2.25287485012931 1832.4
349.8938 2.25287485012931 1832.4
349.9061 2.25287485012931 1832.4
349.918 2.2422525594583 1832.4
349.9294 2.2422525594583 1832.4
349.9497 2.2422525594583 1832.4
349.9626 2.24113651690684 1843.2
349.9753 2.24113651690684 1843.2
349.988 2.24113651690684 1843.2
349.9996 2.24113651690684 1843.2
350.012 2.24130122417755 1843.2
350.0246 2.24130122417755 1843.2
350.0369 2.24130122417755 1843.2
350.0486 2.24130122417755 1843.2
350.0607 2.24284129067529 1868.4
350.0736 2.24284129067529 1868.4
350.0851 2.24284129067529 1868.4
350.0971 2.24284129067529 1868.4
350.1102 2.24525552895935 1868.4
350.1275 2.24525552895935 1868.4
350.1394 2.24525552895935 1868.4
350.1513 2.24525552895935 1868.4
350.1633 2.23091755908748 1875.6
350.1753 2.23091755908748 1875.6
350.1873 2.23091755908748 1875.6
350.1991 2.23091755908748 1875.6
350.2116 2.23277128887448 1875.6
350.2232 2.23277128887448 1875.6
350.2348 2.23277128887448 1875.6
350.2466 2.23277128887448 1875.6
350.2592 2.23371491274333 1875.6
350.2716 2.23371491274333 1875.6
350.2832 2.23371491274333 1875.6
350.296 2.23371491274333 1875.6
350.3078 2.24060920746972 1882.8
350.3198 2.24060920746972 1882.8
350.3315 2.24060920746972 1882.8
350.344 2.24060920746972 1882.8
350.356 2.24112352371972 1882.8
350.3683 2.24112352371972 1882.8
350.3802 2.24112352371972 1882.8
350.3919 2.24112352371972 1882.8
350.4036 2.23004669049725 1893.6
350.4156 2.23004669049725 1893.6
350.4285 2.23004669049725 1893.6
350.4406 2.23004669049725 1893.6
350.4607 2.23302118781397 1893.6
350.4745 2.23302118781397 1893.6
350.4878 2.23302118781397 1893.6
350.4991 2.23456125431171 1904.4
350.5111 2.23456125431171 1904.4
350.5242 2.23456125431171 1904.4
350.536 2.23456125431171 1904.4
350.5483 2.21573091125375 1904.4
350.5599 2.21573091125375 1904.4
350.5739 2.21573091125375 1904.4
350.5863 2.21573091125375 1904.4
350.5984 2.21701794263188 1911.6
350.6107 2.21701794263188 1911.6
350.6225 2.21701794263188 1911.6
350.634 2.21701794263188 1911.6
350.646 2.22168146246488 1911.6
350.6577 2.22168146246488 1911.6
350.6706 2.22168146246488 1911.6
350.6826 2.22168146246488 1911.6
350.6948 2.22262508633373 1911.6
350.7075 2.22262508633373 1911.6
350.7205 2.22262508633373 1911.6
350.7321 2.22262508633373 1911.6
350.744 2.21608730034311 1922.4
350.7563 2.21608730034311 1922.4
350.7681 2.21608730034311 1922.4
350.7797 2.21608730034311 1922.4
350.7923 2.21660161659311 1922.4
350.8062 2.21660161659311 1922.4
350.8177 2.21660161659311 1922.4
350.8293 2.21660161659311 1922.4
350.841 2.22007290663912 1933.2
350.8534 2.22007290663912 1933.2
350.8651 2.22007290663912 1933.2
350.8768 2.22007290663912 1933.2
350.8891 2.20945061596811 1933.2
350.9011 2.20945061596811 1933.2
350.9134 2.20945061596811 1933.2
350.9255 2.20945061596811 1933.2
350.9386 2.20945061596811 1947.6
350.9505 2.20945061596811 1947.6
350.9704 2.20945061596811 1947.6
350.9825 2.1988283252971 1947.6
350.9948 2.1988283252971 1947.6
351.0074 2.1988283252971 1947.6
351.0195 2.1988283252971 1947.6
351.0317 2.20052207279165 1962
351.044 2.20052207279165 1962
351.0566 2.20052207279165 1962
351.0683 2.20052207279165 1962
351.0815 2.20911615020038 1962
351.0936 2.20911615020038 1962
351.1063 2.20911615020038 1962
351.1179 2.20911615020038 1962
351.1311 2.21065621669812 1962
351.1434 2.21065621669812 1962
351.1555 2.21065621669812 1962
351.1678 2.21065621669812 1962
351.1804 2.21307045498218 1969.2
351.1927 2.21307045498218 1969.2
351.2048 2.21307045498218 1969.2
351.2166 2.21307045498218 1969.2
351.2298 2.21435748636031 1969.2
351.2424 2.21435748636031 1969.2
351.2543 2.21435748636031 1969.2
351.2664 2.21435748636031 1969.2
351.2786 2.21451746865275 1994.4
351.2913 2.21451746865275 1994.4
351.3035 2.21451746865275 1994.4
351.3161 2.21451746865275 1994.4
351.3286 2.2259186759219 1994.4
351.3407 2.2259186759219 1994.4
351.3531 2.2259186759219 1994.4
351.3655 2.2259186759219 1994.4
351.3776 2.22395957656399 1994.4
351.3911 2.22395957656399 1994.4
351.4026 2.22395957656399 1994.4
351.4152 2.22395957656399 1994.4
351.4276 2.20676911904766 1998
351.4395 2.20676911904766 1998
351.4512 2.20676911904766 1998
351.4717 2.20676911904766 1998
351.4839 2.19877986647436 1998
351.4961 2.19877986647436 1998
351.5088 2.19877986647436 1998
351.5213 2.19877986647436 1998
351.5335 2.17640559782744 2012.4
